alpha.1,alpha.2,b_spell.1,b_spell.2,delta.1,delta.2,phi,theta.1,theta.2
6.94803694441662,4.670294712422656,0.09744728570416121,0.16405123822769677,0.4307666949233422,0.6088865874575731,0.030720079317795093,0.016140122850403466,0.24339871129106028
6.89199637971227,4.750757372240772,0.2613844545496978,0.17996546237240638,0.5441186112006922,0.4101788920923224,0.01761409354398413,0.026464970837066403,0.3349259422886921
6.841666194853172,4.559752355396194,0.09861270000929345,0.24822263517487758,0.47394454035240263,0.2215326589704695,0.0378199337740651,0.0788211113523707,0.3107165529801705
6.798493365108415,4.544274672627045,0.09135102348889002,0.13197717618293217,0.12043067420549407,0.09830411510032544,0.036791476349212184,0.005223916821950606,0.319190532483508
6.982495361397018,4.66253887383921,-0.17520796037425018,0.06336177237119853,2.286823361394141,0.35504698096425114,0.03769231919704384,0.004144244294438895,0.39435128871542324
6.922874409195349,4.760366144344426,0.08282309630171465,0.03650018148849621,0.7028924284456379,0.3117369512225064,0.02495025274484719,0.03196564194095047,0.3758595761737269
7.006629042852778,4.689149093738164,-0.10923442050619973,5.462612965146616e-4,1.7377568539581205,0.1750529339561401,0.03703298071671769,0.014005803153363479,0.33040200173869627
6.949688203837198,4.737259971053639,-0.01095691776260641,0.0636233614137948,1.9714082028561715,0.521586287087685,0.029008911912255065,0.006439880123120613,0.1824924095983318
7.013065339434345,4.887213468842787,-0.020771534053827652,0.018485382172344054,0.8825548727988894,0.6465792827544435,0.013965755141247033,0.019891019123685058,0.24848328999955177
6.834059919224359,4.6327294786619415,0.1890560514539359,0.20210090199661992,0.35179608715427313,0.4997463288824653,0.026145206513681366,0.03371474072468266,0.2932989161912414
6.90215964954643,4.699645502874456,0.01205260191638313,0.1780242695378308,1.3072225171389869,0.5133704526482405,0.016561898288124596,0.026585502474751752,0.2311545147612771
6.920577751206765,4.707504340602055,-0.059284732585310765,-0.020233173764656998,0.7843280309319494,0.45187167090057717,0.034503528500644025,0.041232222387172224,0.3541475061234208
6.9074004635603705,4.636809816968809,-0.008839268208069493,-0.05829594821888412,0.33122765211401617,0.4231566596240574,0.03965346883424209,0.025647949383810764,0.51414572942644
6.9772301485392045,4.746148059977696,0.10228952262210332,0.2382889957694608,0.7896450319327777,0.20363959515610278,0.023050103746540707,0.08026538450534353,0.4705581744647017
6.977476405369286,4.731817330945275,0.04531323089621157,0.056412479951097286,1.2974224726772958,0.17160502563309074,0.03792457912515706,0.047745074159832,0.6562514175491475
6.952772822301666,4.699612437444107,0.05534879067535346,0.07944954203240988,0.35312232628876933,0.280453845854718,0.03399551365048466,0.01254520548155709,0.2999989065356241
6.90242038867971,4.74765344244873,0.09445865861602554,0.0238783552176671,0.07888172542191375,0.3366335840637293,0.02394774130758574,0.10804348149079439,0.4645206480343735
6.965931157323808,4.825909942915775,0.09199376290677524,0.11239093719862729,0.32259094605527955,0.31897343894317587,0.012088659748841097,0.017855947962222632,0.29728521409833525
6.963392455958847,4.756317566044627,-0.07702575721096526,0.024302116911542892,2.128235077671269,0.41571819666203347,0.02402316615376878,0.016554879865206797,0.41659962935248623
6.784975482241688,4.556129136506765,0.07325823679252472,0.1770073632679666,1.3541428090915162,0.31382891610081193,0.028176392328651968,0.01815807983146471,0.282550747128899
6.92557114155408,4.616862909100084,0.036457359694115725,0.2528227830336093,0.11221393151375322,0.2681427714029617,0.033625595907477566,0.0539017258698486,0.5653618463059318
6.90057368195129,4.704368556451191,0.1692758976203925,0.17254564786853488,0.421677232315424,0.2081388416415874,0.029300042251888057,0.02357366256182367,0.4635965259933875
6.920591711195492,4.857294810887364,-0.040383289305794816,0.0835067302931586,4.219393839351921,0.18334763335147278,0.005871683479247348,0.001142839349936771,0.3617935959622378
6.915474303590313,4.839218085557442,0.08486174822121181,0.0026830037321522206,2.0239248883628473,0.2456639286718107,0.012508814245880979,0.04015520642905348,0.35563628494685084
6.957317389782711,4.626164683797301,0.10911214088315496,0.17319898994628238,0.7953371347436383,0.28652348511721687,0.04333208986177953,0.026519339127473097,0.2833429717123877
6.944470573872697,4.7168009340015615,0.0937347519193004,0.22302390878545564,0.55641261561228506,0.11678993074168482,0.03483094826777922,0.07858038510978411,0.46000077878324347
6.931196172350883,4.713139250063466,0.132917226025283,0.31205835781579483,0.31447307618473613,0.5027770644169569,0.01644913737385951,0.0161727128465546,0.23054661586864914
6.990804001632937,4.69793350620569,-0.16815421659542415,0.03264963485562094,1.0445995350037935,0.23222774795175002,0.042544926836759346,0.04737756040013131,0.46819406932764634
6.88589350458285,4.594122523324495,0.07118052198793513,0.12760990609393918,0.20103744133820808,0.21542970653840962,0.044101922557513294,0.031660654170357426,0.5028540586680385
6.973868662986597,4.673379553797844,0.11954210944805346,0.09775421427791288,1.1696071899788942,0.5715849849074915,0.04277576735744126,0.007380625225934118,0.2779604407852965
6.971170642875448,4.641461631326638,-0.012646311279853734,-0.012406268272572584,0.49272546711557175,0.0908598854768219,0.049367032952223965,0.0058482095254302055,0.581921501798927
6.969836712530644,4.748677397097786,-0.14742046076368398,-0.07731135903875883,0.36051668428079586,0.2884715382240927,0.03196082677838064,0.03348322423431372,0.33020199920972537
6.894846581217616,4.736782071283601,0.05185845527859068,0.04759926764605944,1.241851694993385,0.20069231071826554,0.017650242542252465,0.023308933848762956,0.49563126977660776
6.959743038969781,4.764916923777622,0.11018188905930938,0.12788989293899078,0.6476106437095124,0.507118343226871,0.03003050036484846,0.036031217085509035,0.35760613718653583
6.861398900838909,4.723482808886694,0.05763540672518859,0.06390380979539398,0.39470800766656955,0.5444381409545362,0.0151468233141008,0.051235135708767865,0.1961330558943577
6.9108370997626025,4.688604658299883,0.1353948449015848,0.14717903677861596,5.915534608246825,0.3417588085865235,0.027491572622809927,0.008876995914671146,0.3609826899065471
6.884866622631279,4.682925192888458,0.1742407196880715,0.26687276426527273,0.6637340643484492,0.5178716262305054,0.021945377292123813,0.026715099321859424,0.3092893741430828
6.833146043936466,4.676184345775287,0.11513968620634121,0.06926917708552673,0.8422453254548311,0.23074187056108264,0.02506305139644001,0.035574813587309274,0.3509730385746543
6.881166488101984,4.617784289284139,0.0912927284841491,0.08903758585873947,0.244960698964994,0.4098098580493501,0.041375718929834326,0.047608960469766017,0.28133882311304215
6.945198388156693,4.668864636662335,-0.053106119246317356,0.14246486573765602,0.3093941973792366,0.32619388193418,0.030133844736777694,0.05505201202157807,0.39155464589031186
6.959776801031026,4.628274515147363,-0.07930083888528902,0.04179853410560155,0.05164442646370899,0.2538240213015845,0.043157888449927816,0.05490628882413329,0.5080926877640883
6.8591057702603955,4.5818994630459855,0.13671854664113742,0.32136728918672713,0.479439507551292,0.23736585507344493,0.02466426761367495,0.0050134221979689815,0.4011603413102414
6.983682545532496,4.733429811506731,0.09564836088726036,0.08237402462758614,0.2411112212407141,0.5633718923277524,0.030273913878169505,0.05055241018100042,0.31557683206203024
6.901531063612622,4.797039487379154,0.04125805593473116,0.019901289788062666,1.7997461464426272,0.2885801096964684,0.01428910172415541,0.013007093314244735,0.39833524833506834
6.894674966535082,4.558652844413293,-0.010466266561140832,0.10570800892602045,0.37763946454872144,0.22401390761808704,0.04712159720952387,0.02003667004189694,0.3088087257602616
6.953417483866467,4.857002401439431,0.01000528733170709,0.014688194712554522,1.5568454811905448,0.347971669894354,0.005858006303902987,0.028282936424648793,0.4815124756755903
6.8433519455723255,4.607301899628663,0.137164986775624,0.15827022533038165,0.647023466995539,0.38659696999874577,0.03321729177395312,0.021118451570102184,0.39503541006126164
6.829178504121948,4.533369826098812,0.09225235256953143,0.023720936225133722,1.168842386212595,0.32580710884602965,0.04976969094334551,0.03755153753180188,0.47496378083472274
6.8824841125747165,4.672901758736799,0.022914761549463883,0.04473976409376459,0.4501448370496703,0.323849790298465,0.028438816980672927,0.03284439826092619,0.4262273895672168
6.938551631745944,4.757544508976634,0.08945138753065437,0.15875972226826446,0.3990959806693984,0.47696161138587984,0.013908019204933621,0.007943215340211042,0.3385963445766366
6.985778613040555,4.707309270906739,0.04503314619923002,0.1082474647882762,0.08224275219582856,0.3078565742881615,0.03954311818273578,0.060979635576530175,0.4580596979559092
6.923854373348819,4.722625619670264,0.10374671772222525,0.17187198172600648,1.637893954536109,0.11184823705992368,0.029149599960707994,0.018875346932643484,0.30195195390702195
6.881023509621568,4.639263788475643,0.2087227668461555,0.19294473300053652,1.1409854596213098,0.29291908747803963,0.03209355784344549,0.03228282079896769,0.42769340793342103
6.94294191547747,4.69856938315044,-0.044622558906538386,0.05233627098774625,0.8733873453999162,0.529008901619911,0.03164121847828301,0.020090853238059213,0.18564630483566566
6.926625139290009,4.662035677057563,0.024384322412067835,0.06517559433064277,0.00459389752634835,0.34251334529271044,0.03951504226425911,0.024145798269863076,0.35905559125640474
6.783974017927995,4.594132020432594,0.1490807236820944,0.13066249116740408,0.8710457867823342,0.652126812538969,0.026344406253271658,0.031581296554500225,0.2626017956982412
6.989387410796327,4.7780200297927236,-0.03966289243881187,0.167050582381445,0.9915022083694383,0.1368959352070558,0.01946650766579459,0.07797010626397227,0.46141975165784477
6.84704864144006,4.682495384061631,0.05101141215675137,0.11836574453099956,2.4370738777073875,0.34906679669761465,0.025863257222628864,0.048688781069313784,0.3626522735585296
7.017015621079883,4.887322154422166,-0.06699427289469319,0.024700148498749477,0.49804836181484213,0.4910871279392658,0.010660597814159638,0.028912898670077954,0.2700362476832443
6.884673909282256,4.734572542599368,0.11176799904964758,0.15616334117881944,0.7055632481504085,0.18911284323758384,0.017551807149576756,0.031611734315257226,0.4204496143088356
6.8668691339926005,4.684164685415789,0.09452867788002518,0.08052357539527251,0.6776477155662668,0.3144750599278287,0.02983727118050824,0.04008548680514371,0.33555751800332406
6.9263584805403,4.786700625545179,-0.15844864111639664,-0.019489031580798673,1.50446610689244,0.17270724209065969,0.015165657343131165,0.03457117697872356,0.46629129225890165
6.871710405674522,4.685716261045766,0.11406189082002953,0.18192875320399757,0.34552980679385614,0.35186570586288607,0.023475957031349685,0.04395116521202412,0.38893349302010344
6.988119878061079,4.720920245693232,-0.05332184268276248,0.009850587421707127,0.6048445218678402,0.3384139164393784,0.0349076506373682,0.051739147214499015,0.38240237695210066
6.91241083991918,4.5822010812685505,0.04278274244686539,0.13891294210275598,0.8194807141805894,0.251341358604658,0.041146386047942754,0.011813361444104272,0.48986820705744116
6.869759183988134,4.625682875274087,0.241665737224087,0.18860159541811536,0.7425488133991546,0.2587754625450727,0.03849243728655922,0.05058043091794201,0.3882884190640284
6.903652006968555,4.633183368374885,0.10749844578307073,0.07937831062112147,0.5189575222818892,0.30886365463587545,0.044637694233557526,0.03832578156447886,0.32514295497435397
6.9104208516520576,4.780794708873589,0.1295305612391087,0.061642018725801946,0.3810828828822687,0.49947702200729127,0.01687950133303785,0.031153153746370225,0.34585000440048397
6.965666461350897,4.675640585578976,-0.023653306796022965,-0.0020898324724607565,0.42335258056939257,0.43331001199670616,0.03072173958961005,0.03741544422309875,0.4327950299616957
6.996922344243256,4.8442317836962125,0.09493170188598848,0.11568739499194439,0.8262250416514588,0.8025739760546207,0.012728862071253472,0.00514626295781992,0.22625768986372088
6.934165160312885,4.782170142452658,-0.08566443010007711,0.1454920664494109,1.1984941017467459,0.14560455465827377,0.01110998497672849,0.05891504639935217,0.45793054589933235
6.947946802681729,4.755141662330888,-0.010660102588559886,0.08754426445061211,1.5832215012621158,0.4169820056641762,0.018700954137474964,0.011772332263400919,0.23381405608616945
6.90045739700739,4.639426541362983,-0.0020985279410846943,0.19596677871323098,0.5625600908046037,0.2809915088012345,0.033557442403765604,0.027806380194421824,0.3272608998460897
6.850323161340571,4.4455736258189535,0.21859132250323549,0.21800743368928963,0.398051656786867,0.49535992071845725,0.05999414776421215,0.028155024998013596,0.29177083685826477
6.89135667529697,4.647653594886985,0.07375736098678967,0.12195544580779384,0.37235315681146036,0.06644930048971875,0.03866132289341921,0.02212786849162499,0.5905275237303101
