alpha.1,alpha.2,b_spell.1,b_spell.2,delta,phi,theta,sigmap_e,sigma_e,sigma_diff,sigma
6.951659417061993,4.648873882711802,0.16348279058227647,0.1541743760216352,0.416795802127927,0.04721152153218021,0.41564502027324635,0.5409267387784862,0.26024579328213526,0.1403404727481755,0.4005862660303107
6.893677744801289,4.685826659933726,-0.09774669608623895,0.11277784935607245,0.5427521001536277,0.022486322566725343,0.2097145066954755,0.6096173573125534,0.297994201374666,0.15581157796894368,0.45380577934360966
6.909258867204385,4.627420526736264,0.06446123877027511,0.24228224578021657,0.21403322723162144,0.038389159580484784,0.3280019041063027,0.5895050687248784,0.2705055170008335,0.1594997758620225,0.43000529286285594
7.000687389291509,4.679582458307026,0.032213557885132235,0.11329204299703516,0.45853742874217435,0.038159992614112626,0.2786255425798531,0.5403017957299174,0.29417987615559965,0.12306095978715888,0.4172408359427585
6.952832642694467,4.6065067137426725,-0.002672511965215351,0.03636250033162053,0.3899565694215582,0.05226713394649895,0.3532154414002812,0.5556236958805564,0.2723235289874282,0.14165008344656413,0.4139736124339923
6.946316180935883,4.746348671974169,-0.11569116396136185,0.0865784401230309,0.24983822053332921,0.015046355390087498,0.321456962816738,0.6049804918935671,0.2637102223559655,0.17063513476880082,0.4343453571247663
6.97586276848347,4.746499081543556,0.0034676212716115784,0.11850061047436623,0.453894789394592,0.026055190976799425,0.18424835238108617,0.6445019380014455,0.30236134125291636,0.1710702983742646,0.47343163962718093
6.8840861166580956,4.772947577514449,0.009824368174890059,0.15942023574540382,0.4795697022657938,0.002972061273023846,0.218809517813188,0.7046244427727655,0.28762846538134546,0.20849798869570998,0.49612645407705547
6.944438998157176,4.783362589952076,0.053352102973569716,0.21970533938653633,0.3800802856987057,0.012334822516647062,0.33923127584454504,0.5862338305365895,0.26003817538200297,0.16309782757729324,0.4231360029592962
6.942824691978256,4.743223621728354,-0.004540643848557684,0.07726720798353744,0.3521054213205073,0.020783170058235566,0.43670507403172043,0.5025569175285918,0.2595492271303009,0.12150384519914546,0.38105307232944635
6.967662736694325,4.679024115648546,0.036971822896688634,0.08545403415109257,0.2904845548100076,0.04039792554704445,0.26451885975303807,0.5942542075649329,0.2737796565194375,0.1602372755227477,0.43401693204218517
6.878379520928142,4.575313557020348,-0.0015184855972355691,0.09959611268382305,0.3819402359929861,0.03682183491438692,0.274504364745423,0.6502939225979008,0.2722157697943052,0.18903907640179782,0.46125484619610296
6.911792054935625,4.569025560204633,0.15293383532787294,0.17646976477097054,0.31730144454199927,0.04976237140445459,0.3198973619665627,0.6130121532665341,0.2890580784193211,0.1619770374236065,0.4510351158429276
6.8244387131847635,4.5287837092415835,0.042093024456439865,0.06809411955007194,0.3465049641249412,0.04939883118150738,0.35576050766055517,0.5250350275378068,0.2725859705761127,0.1262245284808471,0.3988104990569598
6.955887399299661,4.684486911192423,0.005790617798254601,0.060307006993102055,0.7064481700042574,0.031034229129496507,0.3226901951772012,0.5518412778580789,0.25771607765360416,0.14706260010223737,0.40477867775584153
6.960983129034285,4.944751843539347,0.0027738827298205864,-0.036619559110872106,0.3745071869466854,0.0017691088562535706,0.3121623133155908,0.6019157590016759,0.27491104645831554,0.16350235627168017,0.43841340272999574
6.894254243891709,4.503666011178581,-0.058178763519755,0.16257135559183866,0.4140381431783462,0.04503434933217803,0.32648118135029314,0.6233158476109726,0.2870263311280131,0.1681447582414797,0.45517108936949285
6.92010776873508,4.762612254795599,0.05609406440903235,0.09355685810303256,0.2327113612820223,0.023265384374600923,0.3202499031673985,0.5782996336179562,0.26419070059648486,0.1570544665107357,0.42124516710722054
6.911133198809902,4.586583751921648,0.06984476669035819,0.21612066133177954,0.2004588386234902,0.04077084963354317,0.4054174027942106,0.5746537422283918,0.2671574952069904,0.15374812351070075,0.4209056187176911
6.869950434662607,4.709264993574839,0.13561367032437593,0.16257727326976948,0.19298054592438305,0.020895332290266105,0.34771169660837936,0.5580495356454065,0.2577112998213715,0.15016911791201754,0.407880417733389
6.8852442897055095,4.744760421834855,0.036680825716423386,0.03569367704921401,0.2958406867621645,0.022887259080427012,0.2827684769112809,0.5835913402874171,0.2751105386828473,0.1542404008022849,0.4293509394851322
6.959433492138369,4.715270852438373,0.035374929645941904,0.24058637966723995,0.3851695114168947,0.023672591064838527,0.25034446210669126,0.5958707988562897,0.2688503923511002,0.16351020325259472,0.43236059560369494
6.79754877849226,4.462349070981864,-0.05177458056994871,0.15767912880484938,0.17889687332773999,0.047123468925462805,0.3872633607892255,0.5559122468302344,0.26266295177237603,0.14662464752892923,0.40928759930130526
6.895293650980566,4.7031560236463,0.21356404043429073,0.2579632903574104,0.2514768883670951,0.02849575761266142,0.27483847470767897,0.5898621303675515,0.2876205006946849,0.1511208148364333,0.4387413155311182
6.844989522195893,4.601110944876552,-0.023088225768845755,0.14189256517908302,0.36956258197345226,0.026349969200356545,0.2929381564104164,0.5986697874293749,0.27647579812563966,0.16109699465186766,0.4375727927775073
6.922696488686694,4.7272593736675175,0.1648830231874637,0.19223671446829932,0.39701544600740474,0.0220027036852184,0.2181180942428815,0.679906414236391,0.28167197620242046,0.19911721901698526,0.4807891952194057
6.844494341818162,4.626144100701294,0.11462080105390869,0.11529912667057132,0.35064064545426765,0.034575678804183045,0.36923474513965954,0.5772965730122279,0.277832289072175,0.1497321419700265,0.4275644310422015
6.94177745648447,4.759733174380566,0.02785396340251948,0.011750413546761321,0.7374472095333777,0.024410428485737875,0.23601162951953536,0.6162451725620623,0.2868196265723037,0.16471277299487935,0.45153239956718305
6.835064820146807,4.633359901793738,0.1316491858500459,0.20459262899434166,0.2457236148687938,0.030874054250944933,0.2817471047474317,0.6164787804269266,0.2746668866523738,0.17090594688727637,0.4455728335396502
6.892178166726977,4.732298905807056,0.1456766845850063,0.11313637251371325,0.39509468225192695,0.02098293011281909,0.36144238757182995,0.5442217539651668,0.27473606893960156,0.13474284251278265,0.4094789114523842
6.935831072768715,4.664943446690563,0.10414136471493136,0.15192504510272045,0.49221351807160824,0.040847420166566485,0.2371436500575858,0.6255885111361985,0.27643130250389664,0.1745786043161509,0.45100990682004755
6.932457097337642,4.601822811126214,0.08116808673962052,0.08780156630584107,0.37478651010501485,0.043199862015571466,0.2691961868780573,0.5704133379283304,0.28490518220524863,0.1427540778615409,0.4276592600667895
6.857489497992126,4.617785442540786,0.09168722964876458,0.07127546977060925,0.24567976298319993,0.04098609528352707,0.38401638569540963,0.5349401035319952,0.24985939732964974,0.14254035310117275,0.3923997504308225
6.962238378177319,4.674195105804648,0.08308365779008164,0.11702897965776196,0.5356503303110897,0.03518503527075291,0.3329280594527011,0.5151215539328196,0.2810872329863618,0.11701716047322887,0.39810439345959064
6.9260335329896066,4.78574810908835,0.1380929552669502,0.14956098220992867,0.11740258501940706,0.023022753666966808,0.38330591356230753,0.5333397674364647,0.2792938617153792,0.12702295286054274,0.40631681457592195
6.918043760951826,4.856758102164776,0.11205617828391784,0.0512539006767792,0.4566121529714698,0.0024384099244855227,0.23779952343118377,0.6148813938668818,0.2833264555274162,0.16577746916973282,0.449103924697149
6.913959264637718,4.585583189641781,0.009621336726397941,0.0923237511504531,0.33681072476044854,0.04723376980460703,0.29722466061135083,0.6140150860606632,0.2719541760295968,0.17103045501553324,0.44298463104513003
6.9516763815855205,4.726598403803185,0.10354827727168234,0.15552381081011127,0.32776257617811666,0.031843554640043154,0.26251420474275883,0.6409098916537685,0.26620397942409535,0.1873529561148366,0.45355693553893195
6.904197554248659,4.724429131406521,0.17784656427699783,0.19119912198162234,0.3720701381030108,0.0236617579816831,0.34874738715100095,0.5989059500760865,0.2675850915652751,0.1656604292554057,0.4332455208206808
6.915148725717769,4.782169630469668,-0.021920015717331202,0.049297227565046994,0.5150903020497514,0.012083979002783324,0.2469154964079721,0.6144945924779934,0.2901090212341609,0.1621927856219163,0.4523018068560772
6.964947061901613,4.745458222503744,0.041499426031774526,0.22105546199824327,0.06123929009350035,0.0293017128014664,0.45698689235645507,0.512528874839411,0.24970687817655796,0.1314109983314265,0.38111787650798445
6.988073423686261,4.751633173834873,0.13935012536577318,0.2591602825693167,0.24991936872329037,0.023411194832716167,0.2283407636325413,0.6804765372790633,0.27817956895406337,0.2011484841625,0.47932805311656335
7.0129441614151204,4.79845277319959,-0.02987304018394317,0.07966432098012173,0.31186269812311246,0.0215911546847737,0.3812742830310555,0.5550573432396254,0.25898431626272944,0.148036513488448,0.4070208297511774
6.935005298480076,4.737299578863317,0.07460767425388397,0.10098861623421482,0.26694913505318846,0.024458891712658037,0.46758975305833517,0.498405708633322,0.25290742461087634,0.12274914201122283,0.3756565666220992
6.944236428445131,4.6566602132847645,0.15465485612915433,0.2083004673670283,0.20524300708583512,0.04239219815726784,0.35603457174068737,0.5674424644886732,0.2597041818280247,0.15386914133032423,0.41357332315834894
6.881657040938092,4.8122564773552865,0.09416067472862977,0.1516963215287929,0.49672979008851764,-9.044166988751945e-4,0.15307093071393177,0.7127889740765987,0.2918190883336739,0.2104849428714624,0.5023040312051363
6.951136296490537,4.7488527931432944,0.07883007836714705,0.19615611428725163,0.2782105331732426,0.021534337773669993,0.3408430562842442,0.5947712528305505,0.25231196210056905,0.17122964536499072,0.4235416074655598
6.877206999882745,4.676456348305907,0.16011679124785377,0.16253045466775248,0.5616853304156507,0.02725000280903035,0.23627564351250582,0.5793900208872638,0.2949906451251536,0.1421996878810551,0.4371903330062087
6.88567200246964,4.707012615826188,0.19217752748082317,0.17553199201264258,0.17330460926045152,0.028508622061456216,0.39570379255899457,0.5646616155364858,0.2667030656586805,0.14897927493890264,0.41568234059758313
6.883111678481725,4.650335887695462,0.07265523657406754,0.08876662434070128,0.2753684042104759,0.03078005288272271,0.33744640765485334,0.5570064229420879,0.2719010279969285,0.14255269747257968,0.4144537254695082
6.904397823016186,4.636955762872544,0.16852789238130747,0.20002745088119048,0.36814487191445794,0.03655139357350077,0.33924771210814364,0.5286033468587381,0.25879192007739954,0.1349057133906693,0.39369763346806885
6.915683033768949,4.739689847792626,0.06234141189791323,0.15951590406518973,0.25783446797633763,0.020629697438455795,0.45080058090507275,0.5055073307950949,0.22900430100741184,0.13825151489384155,0.3672558159012534
6.906110268705438,4.534753821835835,0.066195981565734,0.10354038444999614,0.31377178709561393,0.05866029801909534,0.43688770912533764,0.5197527115349139,0.2681842453799558,0.12578423307747902,0.3939684784574348
6.954154894333858,4.6786552443966345,0.10437026322619937,0.19112676250793603,0.5668983616396803,0.03410575655284425,0.26300161894585083,0.6064072037177272,0.2741775541036109,0.16611482480705816,0.440292378910669
7.021173654942867,4.712027395307384,0.06013337946964606,0.14236584300790203,0.3511814386130197,0.03627248359563652,0.3668406444498183,0.5614150462039253,0.2577987051386127,0.15180817053265633,0.409606875671269
6.8683861637831765,4.801969835030767,0.12140375359004,0.1125050488679128,0.558314698436276,0.0019024007179399335,0.21633470694565435,0.5960025676158127,0.28059783414105377,0.1577023667373795,0.43830020087843324
6.872034356790153,4.749559689286792,0.16685559037782552,0.15185365054304786,0.4264929630858051,0.013176066626769517,0.31566117499022034,0.5797356207745832,0.2744195658746112,0.15265802744998597,0.42707759332459716
6.915610026070471,4.732741082859834,-0.021935391205599255,0.06436095849475867,0.31116525497238895,0.016383263359721463,0.3799117709728232,0.5357260707937123,0.2592164763938122,0.13825479719995007,0.3974712735937622
6.7290798948604,4.561283226483765,0.27432653748017427,0.2734454608076743,0.4244657533242727,0.021950980694830858,0.17967055505503338,0.656912500594719,0.2894779668622258,0.18371726686624654,0.4731952337284724
6.868590676816522,4.646152339768106,0.1428062265935977,0.2560832211534937,0.3546440652728304,0.024184915099877226,0.2745749726516503,0.6366094289183304,0.2578971064767601,0.18935616122078514,0.44725326769754525
7.009230075343663,4.727624848118285,-0.008374666526117252,0.07596735719723698,0.5088936230305924,0.03263832003627724,0.3486497962591006,0.5467568517349405,0.2580930334072824,0.14433190916382901,0.40242494257111144
6.939083544493588,4.764070418363608,0.024084916048676002,0.10290249317047101,0.3667027692636131,0.019193704440931478,0.36221630783223885,0.6010109259407792,0.26138664885040347,0.16981213854518784,0.4311987873955913
6.904144197997148,4.722017640237934,-0.0016744358966365096,-0.03481484250281016,0.21621013144250553,0.02976317929558003,0.34557127125033704,0.5326655094156176,0.27051804147340514,0.13107373397110622,0.40159177544451136
6.838262418241059,4.687864204866745,-0.008100952316715558,-0.003659012200500195,0.3664974472777441,0.026671573704210694,0.2840530560381291,0.5491254108713088,0.28279887406021004,0.13316326840554937,0.4159621424657594
6.91725905455872,4.728138823151726,-0.07059622906681769,0.07549592903519486,0.2975476068238806,0.021649849392507,0.3708202937378661,0.5545641306139122,0.25980913075748224,0.14737749992821497,0.4071866306856972
6.914168550593133,4.577575781948797,0.033751814177712704,0.12550639886604006,0.3088637853803695,0.04520120962787896,0.45480097250034823,0.4994920289573309,0.24941856495511974,0.12503673200110557,0.3744552969562253
6.938077618452613,4.643753003341764,-0.030619820160222477,0.06553785303493313,0.30377381165428985,0.038225018441684085,0.37843393612811,0.5584971396911582,0.25369129661882844,0.15240292153616486,0.4060942181549933
6.944736852014435,4.586799361335218,0.017986463824220783,0.05219961119877893,0.1985832180549432,0.049659111799279454,0.4148522248686568,0.5713757399317305,0.2515647015945983,0.15990551916856613,0.4114702207631644
6.747756622962854,4.4783873503484894,0.14690925387395526,0.04347660013838487,0.3714435076483651,0.04530820054267591,0.2662427921491703,0.633373542355785,0.28729654273700667,0.1730384998093892,0.46033504254639585
6.988010629410864,4.798946168479654,0.027152861924606954,0.13895515766251315,0.348696364847901,0.017848896808614775,0.2584800463658433,0.6031040136287638,0.2867068310513143,0.15819859128872477,0.44490542234003905
6.870910907605831,4.608075221725726,0.13331681186069058,0.15110747049129017,0.6496528576509516,0.04151735892847153,0.1272427912246174,0.6766544939645548,0.2983349189997776,0.1891597874823886,0.4874947064821662
6.953275870302395,4.864988898574852,-0.12355479980543187,-0.058563650830132916,0.2643413603139307,0.003911989074078004,0.2871412949721301,0.5610493327974299,0.2785972911960204,0.1412260208007047,0.4198233119967251
6.928471083558966,4.808559786526903,-0.02579310594481272,0.021534735987703994,0.37028411448899057,0.013225099291542697,0.24529298327400414,0.6024542057891742,0.2876394690869918,0.15740736835109123,0.445046837438083
6.862483509638312,4.623826648624265,0.027746123796833774,0.13773279003472635,0.2903865979561312,0.033442523457836985,0.3172862709514991,0.5823602790508775,0.2629209220815042,0.15971967848468668,0.42264060056619085
6.92452454999191,4.586006427102023,2.3858820237233607e-4,0.08972799299762661,0.5181777091864322,0.04264011793824037,0.2622324828114723,0.6480991812253445,0.2802241000006657,0.18393754061233936,0.4641616406130051
6.910301358025979,4.710203437986728,0.06974201325216033,0.13491437175685725,0.36450789975520126,0.02909289550058205,0.290574086584889,0.5596646178447262,0.2610957449532244,0.1492844364457509,0.4103801813989753
6.879002335026819,4.761323714467345,0.14647560007764637,0.1685624073848972,0.36107984485139205,0.014651317068591527,0.2854774150552569,0.6152266028177555,0.2741685828188525,0.1705290099994515,0.444697592818304
6.923618430889415,4.60123594442668,0.026361263261057144,0.06388311025268863,0.2813407612119173,0.04632117087222236,0.40496849231239307,0.5523920612678124,0.25456310403362076,0.14891447861709578,0.40347758265071654
6.9573468099162845,4.695053989389202,-0.04200245721042592,0.11013648941858241,0.0903587266966316,0.03174045776495756,0.3596135552794841,0.5713747569589422,0.274539474473476,0.14841764124273316,0.42295711571620914
6.86986670784835,4.680213311319374,0.16944142743721535,0.232033787339147,0.3459919354135095,0.020658192961748936,0.3593945027909325,0.5767520504302804,0.26424280208210693,0.15625462417408678,0.4204974262561937
6.926368838508919,4.516161846135114,0.04640557617864176,0.18941057751310436,0.5061968665483384,0.052080941121413274,0.26808855375211654,0.5930400836546705,0.2719634850008526,0.160538299326909,0.4325017843277616
6.8839082721391245,4.50169265482487,0.07686009328053545,0.13443163642522052,0.3105650117381274,0.06275590316543882,0.39061943452589226,0.5616049356264939,0.2814464205289894,0.14007925754875225,0.42152567807774166
6.9377995686839204,4.8435521334105145,-0.039248169341372006,-0.051252089921360926,0.2208473584334139,0.013050502092774249,0.5699877467441644,0.4933348441909027,0.23489428003710774,0.12922028207689748,0.3641145621140052
6.851568771110528,4.621078994387817,0.09264124580514946,0.10354756109569555,0.6738476800468268,0.03560479529742324,0.21692713682756176,0.6484357170489656,0.2873919704607616,0.18052187329410205,0.4679138437548636
6.86288484728049,4.673764655193166,0.14711595909103373,0.15684553134072493,0.21305524051055655,0.023135189433110333,0.29350742382429246,0.5896062878487696,0.26173763145870393,0.16393432819503279,0.4256719596537367
6.9957751224894595,4.744551915730857,-0.039058660396463864,0.0635079837362195,0.45689303857623087,0.03071207513126005,0.3378299870332957,0.5637103290153791,0.26690590566036465,0.14840221167750725,0.4153081173378719
6.876488443630205,4.695540676612833,0.038939844479509184,0.1477869848473811,0.4563870871147723,0.021944667669144262,0.29816848565885073,0.5914300938352313,0.26075938561572937,0.16533535410975098,0.42609473972548034
6.8359203887242295,4.7309225940902895,0.1216825065849987,0.1238213022647589,0.49103053662459956,0.013657117858717246,0.3330535012368453,0.5781378047361336,0.27827610635699634,0.14993084918956862,0.42820695554656496
6.924392387599946,4.66198455882647,0.01649853626925822,0.1008042881802798,0.3971065396017342,0.03249391988950519,0.303800744045896,0.6053070000701988,0.2706165536214826,0.16734522322435808,0.4379617768458407
6.870063087307477,4.636741136585707,0.22640196532570706,0.2542841968183638,0.45407696211339804,0.034250687975528944,0.42340354831627713,0.54701207479987,0.26399959549320506,0.14150623965333248,0.40550583514653754
6.951551370551477,4.764806244808938,0.06707771596522907,0.04571863868277934,0.2947968383224458,0.03453302548236398,0.26667033258195877,0.613749097525365,0.28434769120038894,0.164700703162488,0.44904839436287697
6.91851347839257,4.642320901914244,0.05370999974011396,0.1302432870433338,0.3083611425225253,0.03636387187115538,0.4539805631470511,0.514286018542681,0.25918585457996285,0.1275500819813591,0.38673593656132194
6.947672383565422,4.754459972343581,0.09148498575620385,0.10026080223937833,0.29340314573227455,0.02722100326482604,0.35726510983608756,0.5629218166303913,0.2776622006938319,0.14262980796827968,0.4202920086621116
6.933674311740707,4.656874004414319,0.22957494703462197,0.21223401490086646,0.36443242265295933,0.032870080421383285,0.3065028974887165,0.6271796619454261,0.28301594146456077,0.17208186024043268,0.4550978017049934
6.895369779805934,4.704829860521282,0.05653545153448154,0.11824263429078972,0.26539054383853494,0.017717959335830456,0.5271665985520069,0.48455484832544093,0.24773865081308,0.11840809875618048,0.36614674956926047
6.886514582891434,4.657551852504911,0.1383104969885282,0.10912779804201315,0.37115190801988646,0.040683218970823554,0.3556597628451493,0.5483720667259759,0.2572156355653725,0.1455782155803017,0.40279385114567423
6.967564410551504,4.780409271553083,0.018108374992759562,0.19521055710365742,0.5091284537059849,0.013867447832605238,0.2255965956180491,0.6439248537574396,0.2816033951807284,0.1811607292883556,0.462764124469084
6.862054216377944,4.652060102105212,0.14326251577557073,0.08322111377019645,0.5854925848884115,0.034981616695140376,0.2171502240113972,0.5490116553109181,0.30211383039525724,0.1234489124578304,0.42556274285308765
6.9416810315907655,4.80051504782016,0.03717754480013144,0.10213171712003284,0.29591396642550877,0.020623780517387013,0.3867100501276316,0.5351300320595497,0.2600369442675077,0.137546543896021,0.3975834881635287
6.907868173643005,4.717862883680688,-0.04925480588922388,0.0078066885157784425,0.3632320148283717,0.022099086150024077,0.2760518155171621,0.5496950753389006,0.28618190313454683,0.1317565861021769,0.4179384892367237
6.977307837703676,4.757627626771326,-0.028622384585762353,0.021195734024588544,0.6581319729963175,0.030049303789019245,0.20100495120015197,0.6579378741980205,0.29047930518765763,0.18372928450518144,0.4742085896928391
6.918266624512612,4.6950054409023005,0.2510891401559076,0.21691714809416507,0.8435563297800566,0.03297145131824562,0.1290059445612822,0.7323210136410473,0.29277195931169253,0.21977452716467735,0.5125464864763699
7.009445603321964,4.673941342947546,-0.04960852171225577,-0.01093843746575788,0.3940082534945134,0.044362012629563026,0.4371918772982643,0.5393913775964936,0.2555395738442047,0.1419259018761444,0.3974654757203491
6.971686565496887,4.792526382557064,0.09769702273692421,0.12134685134254873,0.537525135298779,0.025209692049040028,0.2896227982814134,0.5883833912923416,0.28202705916997695,0.15317816606118234,0.4352052252311593
6.902531892935194,4.697091133466363,0.15419502125225157,0.1687988501737644,0.578211656821677,0.025141771252669184,0.21835132570458413,0.652404845186107,0.2874117588435744,0.1824965431712663,0.4699083020148407
6.898152175806015,4.586566827872245,0.08622396343358062,0.18525593589728243,0.5996202146439598,0.043028324043530956,0.20156020360161914,0.6822131709282893,0.2843333365129417,0.19893991720767376,0.48327325372061547
6.988597746116601,4.789509413310829,-0.014353594188992604,-0.006135398255631648,0.340618988488765,0.025714355467557484,0.4644004495816614,0.5170915541008204,0.26166301972698636,0.12771426718691703,0.3893772869139034
7.039043041439609,4.720997465256177,-0.04428612974465274,-0.026115820532183493,0.6943288918265164,0.041527714617732636,0.19484821384799006,0.6889202995406043,0.28349361160541425,0.202713343967595,0.48620695557300925
6.935366848294654,4.618898572882614,0.13233434523152218,0.16465784283203957,0.3113628180047727,0.044797749107677955,0.31182561164635864,0.6002147712684096,0.2708538548160758,0.16468045822616686,0.4355343130422427
6.894828337603602,4.453452990525953,0.16826133595333312,0.14648740291201792,0.3626617004202973,0.06528190392917148,0.2743487306776643,0.6051742902487878,0.270676384086633,0.1672489530810774,0.4379253371677104
6.893946519792321,4.736664207340766,0.09832164755121076,0.1732256494273522,0.3211325247529111,0.0174167026836376,0.24706650064232777,0.6209377013769025,0.27454226653202896,0.1731977174224368,0.44773998395446574
6.972766143560693,4.646376766630224,0.025704391359139572,0.14694377078807258,0.5694544123607579,0.041768955177983284,0.24223066269630794,0.5987757241847527,0.2843017140054827,0.15723700508963495,0.44153871909511766
6.90213016375658,4.710061061234146,0.08055580617058045,0.13019200748256288,0.2075952873538201,0.030124352079101285,0.4489751251848103,0.4940314247581106,0.267898619762516,0.11306640249779733,0.3809650222603133
6.7946343640489655,4.621370684816286,0.16041609094935963,0.15519007496527223,0.5719960096307692,0.02712892486980693,0.24151512253829777,0.6244144510977654,0.28766198481536837,0.16837623314119848,0.45603821795656685
6.861031853837229,4.601468274573626,0.019632834224004473,0.22337034023180152,0.2979709397838604,0.03279289772780316,0.2864271979675087,0.6236409419987503,0.28029063995272446,0.17167515102301295,0.4519657909757374
6.939051227847419,4.818732017252677,0.008019375677503444,0.059982825696892735,0.3440578242433324,0.007901849392210262,0.3734450853824877,0.5269683913887577,0.2652255641462765,0.13087141362124063,0.3960969777675171
6.874677078474338,4.59423226007307,-0.027461689857880577,0.1197296596786748,0.5269684360022706,0.030585915986538568,0.2696058769667679,0.6179872778668286,0.2679238627030649,0.17503170758188183,0.44295557028494675
6.905414847534537,4.665869905600067,0.09742568897658319,0.16123701497146672,0.6175790653064552,0.034731824337605896,0.1964083159961342,0.6138199657606618,0.2812558292433272,0.16628206825866731,0.4475378975019945
6.866097601095252,4.608853344008393,0.0882418933087867,0.18055158592546175,0.30897044910633703,0.033456098243069804,0.4138669912184014,0.5499220910962688,0.250456340624884,0.14973287523569237,0.4001892158605764
6.930389767537618,4.710356782562139,0.13830475411026452,0.22115134760966065,0.23000878595586366,0.025723857546931978,0.24245356036129884,0.5792975721570969,0.28327443217910264,0.14801156998899714,0.43128600216809976
6.9059082576084725,4.600979525062984,-0.06143997874142995,0.10720259667715316,0.44132950402889914,0.03427956761384729,0.25921315861688843,0.6091180303790162,0.281143817187604,0.1639871065957061,0.4451309237833101
6.994037708681375,4.816150673745462,0.02128369807139227,0.11260118497539968,0.20579080251231316,0.020049664509587253,0.30718232577425736,0.5884452192766783,0.2738261968148321,0.15730951123092307,0.4311357080457552
6.97512863637831,4.6981580629071384,0.06747205030019969,0.11402619373273423,0.42821784447744904,0.0322908417611956,0.3887587197254407,0.5500018573278711,0.25932985058972785,0.14533600336907165,0.4046658539587995
6.986940644078771,4.689293225070218,-0.06654666165701859,0.043825242831913906,0.3341682552269573,0.038401219206323764,0.3513006713989588,0.563340590603929,0.27773842037405855,0.14280108511493522,0.42053950548899377
6.8691410034333025,4.599631847513271,0.029591350526151586,0.04198164426651234,0.5501580562673155,0.03682983466966598,0.16839970269088714,0.6481790908022753,0.29051293948678164,0.1788330756577468,0.46934601514452845
6.98025635949149,4.748453966644522,0.05661249672706605,0.06568310990903095,0.32313245789597883,0.02901309249177478,0.4036003198902749,0.4855280233409373,0.27470419625300874,0.10541191354396427,0.380116109796973
6.895162637586838,4.665401494444907,0.09347085641179548,0.12019028950003624,0.3796087605793923,0.037111563642412165,0.3854829222922106,0.5702974825582398,0.24978881308377918,0.1602543347372303,0.4100431478210095
6.894919117880717,4.666445071940631,0.1457557748248613,0.18094810935718839,0.34262266557567506,0.03488086842928325,0.2707806756503101,0.6205063644317662,0.27221358185809064,0.17414639128683776,0.4463599731449284
6.939860915904589,4.728571860021186,0.20967567368401258,0.23327991758093802,0.24812000072243018,0.02527711712541112,0.500025212162907,0.5300583904809953,0.2574645769403239,0.13629690677033576,0.3937614837106596
6.884401398503737,4.743196641857189,-0.06719585873844365,-0.006091079343430316,0.39898504320469846,0.018021024267631233,0.2320523444945532,0.6404295820147367,0.2717865505756256,0.1843215157195555,0.45610806629518114
7.025667115720693,4.682639076373811,0.0363552101781312,0.09723463451824323,0.36615124511248964,0.04040505293921134,0.2888345738549318,0.5999541991979934,0.2802839202498135,0.15983513947408995,0.44011905972390347
6.88149223720922,4.760531736536455,0.15224333290188521,0.1419356406411806,0.40208206060801427,0.012141784520242265,0.273378819253016,0.5803637197465721,0.27393058994947717,0.15321656489854743,0.4271471548480246
6.948546495818215,4.6195388811303975,0.03479784752009715,0.0673946400312452,0.48436114446975814,0.04472975834097741,0.32664159723172337,0.5653258990387529,0.2654092603939191,0.1499583193224169,0.415367579716336
6.996027434965267,4.781567291306538,-0.011701700602580767,0.10841148549393179,0.15992083427808115,0.02586490441946535,0.3918664663903268,0.5391768652309467,0.27077264852111427,0.13420210835491622,0.40497475687603046
6.940308086269101,4.779916000747159,0.10391550462772965,0.10224008550226128,0.19162912174082175,0.025761129740919073,0.4580160190190329,0.503899158866474,0.24896847287381363,0.12746534299633017,0.3764338158701438
6.976652853659873,4.601048450361078,0.023136771759654298,0.04523045240669742,0.498208350914506,0.05521376208842356,0.31932646878692256,0.5324891974164017,0.2636248268372216,0.13443218528959,0.3980570121268116
6.858842528936929,4.676569040793848,0.08861907427147185,0.1521564428159324,0.5072291993404898,0.029820334261059497,0.29380459067621584,0.6390830489057292,0.2648524414995921,0.18711530370306856,0.45196774520266064
6.87660986227935,4.5726458224225155,0.04405060564743003,0.09765377469560359,0.3260832532864747,0.042252356636510495,0.31513785493983576,0.5593794932163203,0.26606567108281,0.14665691106675516,0.41272258214956514
6.990416936490159,4.714865382361779,-0.04800748198565951,0.09772472670848731,0.7289422053033247,0.027018728959152572,0.25210228965285675,0.6501519661460177,0.2793284055950468,0.18541178027548544,0.46474018587053223
6.950881859804905,4.7126198888174615,0.13172783888837156,0.22886975481091826,0.523002219550575,0.024376887392774053,0.24572675280968218,0.5826636570301252,0.28476046273847,0.14895159714582765,0.4337120598842976
6.952460342930175,4.635177711236909,0.06883196782243345,0.22712399879705056,0.3826568188492558,0.035817128760128825,0.2696840888095463,0.5711075555318084,0.282880142854668,0.14411370633857018,0.4269938491932382
6.928608654391793,4.647785112135863,0.11108087482367883,0.11990409396978144,0.33492617398170393,0.03694180519681374,0.32520406595933676,0.5540902184418939,0.2762888649024919,0.13890067676970103,0.4151895416721929
6.881392833880853,4.668215840078438,0.10285692204564195,0.08866691158235822,0.34868710365244027,0.03143030318783405,0.38572633943507345,0.5499179443407656,0.26859265545047745,0.1406626444451441,0.40925529989562154
